author_id,lexical_diversity,repeated_ratio,link_ratio,sentiment_polarity,comments_per_day,burstiness_hours,hour_entropy,segment,anomaly_score,anomaly_score_val
172376,0.933,0.0,0.167,0.167,0.022,1716.127,1.918,3,1,0.022
173177,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
173632,0.944,0.0,0.0,0.0,0.059,585.976,2.585,3,1,0.144
175041,1.0,0.0,0.0,-0.625,1.0,0.0,0.0,1,1,0.044
183675,0.933,0.0,0.0,0.0,0.105,,1.0,1,1,0.161
191417,0.96,0.0,0.667,0.0,0.033,1565.76,0.918,6,-1,-0.036
198113,0.895,0.0,0.0,-0.15,0.042,,1.0,1,1,0.115
199443,1.0,0.0,0.0,0.0,0.014,,1.0,1,1,0.158
200957,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
214570,0.755,0.0,0.0,0.15,0.022,2143.537,2.128,3,1,0.018
224847,0.967,0.0,0.0,0.0,0.067,255.414,1.585,1,1,0.144
231420,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
238880,1.0,0.0,0.0,0.5,1.0,0.0,0.0,4,1,0.055
241562,0.952,0.0,0.0,0.0,0.077,,1.0,1,1,0.162
243689,0.885,0.0,0.0,0.0,0.016,,1.0,1,1,0.158
244029,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
249269,0.902,0.0,0.0,0.0,0.556,36.156,1.922,1,1,0.139
254682,0.882,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.162
256390,0.917,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.166
260394,0.889,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.163
263252,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6,-1,-0.038
270257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
276950,0.867,0.0,0.0,-0.245,0.019,1987.729,1.5,3,1,0.05
280029,0.738,0.0,0.0,0.126,0.035,704.093,2.236,0,1,0.107
290602,1.0,0.0,0.0,-0.017,0.038,748.546,2.252,3,1,0.12
292174,0.889,0.0,0.0,0.05,0.053,,1.0,1,1,0.148
293344,1.0,0.0,0.0,0.0,0.044,,1.0,1,1,0.157
293681,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1,1,0.154
294770,1.0,0.0,0.0,0.0,0.018,,1.0,1,1,0.158
297986,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
299745,1.0,0.0,0.0,0.0,3.0,0.153,0.918,1,1,0.087
300379,0.932,0.0,0.0,0.0,0.03,1610.707,1.585,3,1,0.131
310399,1.0,0.0,0.0,0.0,0.024,,1.0,1,1,0.158
320708,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
321298,1.0,0.0,0.0,0.0,0.01,1311.034,0.918,3,1,0.107
329811,0.811,0.0,0.0,0.107,0.036,977.108,1.922,3,1,0.123
331377,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
332271,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
333598,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
341229,0.8,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.136
341797,0.917,0.0,1.0,0.0,1.0,0.0,0.0,6,-1,-0.051
342506,0.843,0.0,0.0,0.04,0.053,491.335,1.371,1,1,0.152
345380,0.967,0.0,0.0,0.0,0.006,,1.0,1,1,0.15
348345,0.929,0.0,0.0,0.0,2.0,,1.0,1,1,0.121
348347,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
348816,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
352494,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
352510,0.917,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.166
362812,0.935,0.0,0.0,0.0,0.078,292.671,1.922,1,1,0.153
365077,0.926,0.0,0.0,0.35,0.025,,1.0,4,1,0.077
383748,0.846,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.157
398068,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
399355,0.974,0.0,0.0,0.0,3.0,0.101,0.0,1,1,0.053
407147,0.857,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.159
407671,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
409338,0.909,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.167
416763,1.0,0.0,0.0,0.0,0.017,2952.904,0.0,3,-1,-0.017
419057,0.938,0.0,0.0,0.208,0.037,390.798,2.0,3,1,0.095
420347,0.938,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.166
423877,0.875,0.0,0.0,0.0,0.25,,1.0,1,1,0.15
431321,0.969,0.0,0.0,-0.069,0.024,968.066,1.585,3,1,0.106
437449,1.0,0.0,0.0,0.0,0.05,823.409,2.322,3,1,0.123
438677,1.0,0.0,0.0,0.2,1.0,0.0,0.0,1,1,0.112
458082,0.909,0.0,0.0,0.0,6.0,0.405,1.459,1,1,0.043
459368,0.333,0.667,0.0,0.0,3.0,0.214,0.0,2,-1,-0.175
459794,0.938,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.166
469865,1.0,0.0,0.0,0.125,0.333,,1.0,1,1,0.111
470414,0.864,0.0,0.0,0.0,3.0,14.956,0.918,1,1,0.092
24413,0.701,0.0,0.0,0.0,0.571,83.565,0.811,1,1,0.094
25234,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
26905,0.96,0.0,0.0,0.0,0.008,,0.0,1,1,0.125
28586,0.724,0.0,0.0,-0.038,0.191,155.526,3.027,0,1,0.134
32545,0.718,0.0,0.0,0.008,0.037,647.516,2.845,0,1,0.145
34804,0.746,0.0,0.25,0.0,0.015,1666.288,1.5,3,1,0.035
38945,0.896,0.0,0.0,-0.031,0.019,1521.858,2.322,3,1,0.12
50807,1.0,0.0,0.0,0.0,0.05,871.134,1.5,3,1,0.129
52375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
58043,0.704,0.0,0.0,0.0,0.021,1322.157,1.922,3,1,0.106
69203,0.831,0.0,0.0,0.15,0.023,1561.515,2.0,3,1,0.082
70545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
83319,0.869,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.161
84118,0.933,0.0,0.0,0.0,0.029,,1.0,1,1,0.162
85993,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
87233,0.885,0.0,0.0,-0.02,0.031,1139.978,2.446,3,1,0.132
90567,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
117692,0.712,0.0,0.0,-0.083,0.032,1048.975,2.252,3,1,0.091
123625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
126908,0.92,0.0,0.0,0.0,0.03,,0.0,1,1,0.134
135666,0.741,0.0,0.0,0.0,2.0,,0.0,1,1,0.09
141860,0.929,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.165
171086,0.889,0.0,0.0,0.0,0.019,1488.396,1.585,3,1,0.134
184182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
190122,0.938,0.0,0.0,-0.125,0.065,686.042,1.0,1,1,0.1
190129,1.0,0.0,0.0,0.0,0.013,2195.048,1.585,3,1,0.08
190495,0.685,0.0,0.0,0.138,0.049,843.766,3.203,0,1,0.09
190548,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
204803,0.952,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.164
209104,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
210438,0.935,0.0,0.0,0.1,0.007,,0.0,1,1,0.104
214436,1.0,0.0,0.0,0.0,0.051,889.182,1.585,3,1,0.13
220423,0.909,0.0,0.0,0.0,0.036,1403.034,1.918,3,1,0.135
225708,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
227195,0.909,0.0,0.0,0.0,0.045,,1.0,1,1,0.161
229408,1.0,0.0,0.0,0.0,0.056,,1.0,1,1,0.157
230638,0.926,0.0,0.0,-0.083,0.034,,1.0,1,1,0.134
231861,1.0,0.0,0.0,0.0,0.011,,1.0,1,1,0.157
238861,0.885,0.0,0.0,0.0,0.016,1958.432,1.585,3,1,0.119
242386,1.0,0.0,0.0,0.333,0.111,168.842,1.585,4,1,0.064
243049,1.0,0.0,0.0,0.0,2.0,,0.0,1,1,0.118
243867,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
250916,1.0,0.0,0.0,0.0,2.0,,1.0,1,1,0.113
252620,0.76,0.0,0.0,-0.292,1.0,0.0,0.0,1,1,0.06
258639,0.891,0.0,0.0,-0.125,1.0,0.0,0.0,1,1,0.122
259032,0.96,0.0,0.0,-0.146,0.03,,1.0,1,1,0.112
259878,0.776,0.0,0.0,0.25,0.03,496.53,2.0,0,1,0.089
262444,0.884,0.0,0.0,0.042,0.035,1259.807,2.585,3,1,0.127
284468,0.642,0.0,0.0,0.0,2.0,,0.0,1,1,0.055
285776,0.905,0.0,0.0,0.1,1.0,0.0,0.0,1,1,0.136
287522,1.0,0.0,0.0,-0.075,0.087,,1.0,1,1,0.125
290795,1.0,0.0,0.0,0.0,0.019,,1.0,1,1,0.158
290955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
292028,0.862,0.0,0.0,0.0,0.1,,1.0,1,1,0.158
294445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
297729,1.0,0.0,0.0,0.0,0.022,1706.176,1.585,3,1,0.11
300190,1.0,0.0,0.0,0.0,0.069,,1.0,1,1,0.157
306501,0.852,0.0,0.0,0.0,0.017,977.775,2.322,3,1,0.145
309495,0.966,0.0,0.0,0.0,0.018,1351.89,2.322,3,1,0.118
311946,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
312901,0.746,0.0,0.143,0.0,0.027,833.593,2.236,3,1,0.085
320258,0.941,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.165
322353,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
334241,0.804,0.0,0.0,0.113,0.075,534.973,3.027,0,1,0.114
337113,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
341919,0.925,0.0,0.0,0.0,0.035,541.306,1.5,1,1,0.154
348377,0.929,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.165
362585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
362692,0.88,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.162
367983,0.969,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.162
384224,0.753,0.0,0.0,0.0,2.0,,1.0,1,1,0.106
401896,0.878,0.0,0.0,0.0,0.017,,1.0,1,1,0.159
402379,0.667,0.0,0.0,0.0,2.0,,0.0,1,1,0.053
425454,0.9,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.164
427748,0.968,0.0,0.0,0.0,0.018,,1.0,1,1,0.151
429711,1.0,0.0,0.0,0.0,0.032,,1.0,1,1,0.159
429717,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
429750,0.771,0.0,0.0,0.0,2.0,,1.0,1,1,0.109
434261,0.84,0.0,0.0,0.0,0.063,480.704,2.0,3,1,0.162
442195,0.947,0.0,0.0,0.05,1.0,0.0,0.0,1,1,0.15
444732,0.917,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.166
446316,1.0,0.0,0.0,0.0,0.049,910.374,2.0,3,1,0.126
456411,0.938,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.166
462049,0.926,0.0,0.0,0.0,0.154,,1.0,1,1,0.161
464355,0.595,0.0,0.0,0.0,3.0,0.022,0.0,1,1,0.008
464364,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
464367,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
464376,0.375,0.0,0.0,0.0,3.0,0.002,0.918,0,-1,-0.005
464377,1.0,0.0,0.0,-0.3,1.0,0.0,0.0,1,1,0.089
464387,0.719,0.0,0.0,0.0,3.0,0.005,0.0,1,1,0.045
464395,0.75,0.0,0.0,0.0,2.0,,0.0,1,1,0.091
464425,1.0,0.0,0.0,0.0,2.0,,1.0,1,1,0.113
464449,0.871,0.0,0.0,0.0,3.0,0.002,0.0,1,1,0.067
464458,0.696,0.0,0.0,-0.067,3.0,0.031,0.0,1,1,0.011
464498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
464502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
464518,0.846,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.157
464525,0.9,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.164
464832,0.964,0.0,0.0,0.0,2.0,,0.0,1,1,0.109
465800,0.917,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.166
6960,0.835,0.0,0.125,0.0,0.058,587.464,1.061,3,1,0.097
8942,0.957,0.0,0.0,0.0,0.022,,0.0,1,1,0.127
11002,0.672,0.125,0.0,-0.112,0.056,827.412,2.156,0,-1,-0.005
18199,1.0,0.0,0.0,0.0,0.1,456.661,1.585,1,1,0.14
20589,0.729,0.0,0.0,0.5,2.0,,1.0,4,-1,-0.011
22191,0.944,0.0,0.0,0.0,0.032,1508.71,1.5,3,1,0.132
23504,1.0,0.0,0.0,0.083,0.017,30.176,1.585,1,1,0.121
25475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
25797,0.966,0.0,0.0,0.0,0.034,959.687,2.585,3,1,0.121
28399,0.967,0.0,0.0,0.0,0.044,,1.0,1,1,0.153
33512,0.782,0.0,0.0,0.0,0.042,624.196,2.322,0,1,0.152
37121,1.0,0.0,0.0,0.0,0.029,,1.0,1,1,0.159
38483,0.907,0.0,0.0,0.057,0.045,460.217,2.522,3,1,0.14
40183,0.808,0.0,0.0,0.0,2.0,,1.0,1,1,0.114
43305,0.871,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.162
45522,0.895,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.164
50771,0.886,0.0,0.0,-0.025,0.044,833.474,3.078,3,1,0.132
62742,0.905,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.165
65802,0.784,0.0,0.0,0.0,0.029,871.819,1.792,3,1,0.146
68305,0.931,0.0,0.0,0.062,0.023,912.632,2.5,3,1,0.123
81394,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
82135,0.855,0.0,0.0,0.036,0.03,1019.178,2.522,3,1,0.139
82691,1.0,0.0,0.0,0.0,0.013,2873.854,1.585,3,1,0.028
83830,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
85959,0.926,0.0,0.0,0.0,0.039,,1.0,1,1,0.161
94621,1.0,0.0,0.0,0.0,2.0,,1.0,1,1,0.113
100092,0.967,0.0,0.0,0.0,0.045,653.378,2.322,3,1,0.134
101411,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
102484,1.0,0.0,0.0,-0.156,1.0,0.0,0.0,1,1,0.131
104412,0.913,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.166
106700,0.69,0.0,0.0,0.333,0.061,1056.822,1.459,4,1,0.041
118174,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
123684,0.951,0.0,0.0,0.0,2.0,,1.0,1,1,0.117
130152,0.917,0.0,0.0,0.069,0.082,426.394,1.842,1,1,0.134
130706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
132700,0.907,0.0,0.0,0.062,0.052,445.813,2.75,3,1,0.13
140826,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
144933,0.822,0.0,0.0,-0.033,0.052,1085.1,2.419,3,1,0.129
148642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
152256,0.917,0.0,0.0,0.0,0.057,,1.0,1,1,0.162
158730,0.957,0.0,0.0,0.0,0.018,2578.214,1.585,3,1,0.066
173236,0.923,0.0,0.0,0.085,0.012,,1.0,1,1,0.133
175349,0.746,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.125
185785,0.958,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.166
188772,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
200876,0.957,0.0,0.0,0.05,0.029,,1.0,1,1,0.144
201454,0.837,0.0,0.0,0.022,0.13,399.248,0.918,1,1,0.142
210306,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
213445,0.947,0.0,0.0,0.0,0.133,,1.0,1,1,0.161
216271,1.0,0.0,0.0,0.0,2.0,,0.0,1,1,0.118
226108,0.889,0.0,0.0,0.0,0.025,1838.293,1.149,3,1,0.111
228495,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
239434,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
242253,0.808,0.0,0.0,0.0,0.019,2645.347,1.585,3,1,0.059
258357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
260399,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
262937,0.855,0.0,0.0,0.0,0.062,568.965,2.252,3,1,0.153
272056,0.953,0.0,0.0,-0.073,0.053,79.318,2.0,1,1,0.126
274372,0.808,0.0,0.0,0.0,3.0,0.025,0.0,1,1,0.059
275443,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
282315,0.939,0.0,0.0,0.0,0.062,830.376,0.918,3,1,0.134
283458,0.79,0.0,0.0,0.0,0.014,3004.855,0.811,3,1,0.005
284018,0.944,0.0,0.0,0.3,0.286,194.296,0.811,4,1,0.064
287348,0.857,0.0,0.0,0.0,0.059,841.699,1.585,3,1,0.148
288200,0.905,0.0,0.0,0.0,1.0,,1.0,1,1,0.152
289915,0.952,0.0,0.0,0.0,0.043,,1.0,1,1,0.162
301656,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
306590,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
309976,0.818,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.146
312814,0.701,0.0,0.0,0.0,0.023,1623.907,2.322,3,1,0.092
323417,0.853,0.0,0.0,0.0,0.056,540.13,2.974,0,1,0.154
323466,0.947,0.0,0.0,0.0,0.032,,1.0,1,1,0.162
330109,0.787,0.0,0.091,0.086,0.058,590.694,3.278,0,1,0.083
333511,0.764,0.0,0.333,0.0,0.073,325.067,1.585,0,1,0.065
334181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
360561,1.0,0.0,0.0,0.5,0.044,,1.0,4,1,0.036
361218,0.938,0.0,0.0,0.0,0.061,824.391,1.585,3,1,0.148
363505,0.96,0.0,0.0,0.0,0.02,872.9,1.5,3,1,0.143
369578,0.86,0.0,0.0,0.0,0.021,2002.907,1.371,3,1,0.108
369613,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
370505,1.0,0.0,0.0,0.0,2.0,,1.0,1,1,0.113
376009,1.0,0.0,0.0,0.0,2.0,,1.0,1,1,0.113
376061,0.879,0.0,0.0,0.0,2.0,,0.0,1,1,0.116
393974,0.909,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.167
394421,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
395244,0.841,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.157
396683,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
411763,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
412957,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
414316,1.0,0.0,0.0,0.5,2.0,,1.0,4,-1,-0.005
424034,0.969,0.0,0.0,0.0,0.029,1395.933,0.918,3,1,0.109
426297,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
427290,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
438500,0.879,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.162
443894,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
457300,0.976,0.0,0.0,0.0,0.063,808.726,2.0,3,1,0.13
463439,1.0,0.0,0.0,0.0,2.0,,0.0,1,1,0.118
466876,0.783,0.0,0.0,-0.167,3.0,5.525,0.918,1,1,0.049
466948,0.917,0.0,0.0,0.0,2.0,,0.0,1,1,0.118
469740,0.909,0.0,0.0,0.0,2.0,,0.0,1,1,0.119
10435,0.772,0.0,0.0,0.0,0.028,,1.0,1,1,0.146
12409,1.0,0.0,0.0,0.062,0.018,1545.429,1.5,3,1,0.096
19638,1.0,0.0,0.0,0.0,0.021,,1.0,1,1,0.158
26087,0.643,0.0,0.0,-0.038,0.05,712.486,2.873,0,1,0.121
26732,0.935,0.0,0.0,0.0,0.01,,1.0,1,1,0.159
27192,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
28958,0.915,0.0,0.167,0.0,0.024,1112.458,1.252,3,1,0.079
29093,0.786,0.0,0.0,0.025,0.082,201.224,2.406,0,1,0.154
29866,1.0,0.0,0.0,0.0,0.011,,1.0,1,1,0.157
36262,0.882,0.0,0.0,0.0,2.0,,0.0,1,1,0.116
39663,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
40845,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
41689,0.869,0.0,0.0,0.355,0.011,2354.913,0.918,4,1,0.007
51976,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
58897,0.9,0.0,0.0,0.0,0.021,1366.395,1.5,3,1,0.135
65004,0.927,0.0,0.0,0.8,1.0,0.0,0.0,4,-1,-0.012
67507,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
69249,0.886,0.0,0.0,0.062,0.027,1049.354,1.5,3,1,0.132
69958,0.889,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.163
70009,0.932,0.0,0.0,0.083,0.032,469.825,0.918,1,1,0.128
71952,0.962,0.0,0.25,0.0,0.019,1137.473,2.0,3,1,0.064
72132,0.854,0.0,0.0,0.05,0.02,1680.351,1.5,3,1,0.118
72556,1.0,0.0,0.0,0.0,0.013,3437.734,1.585,3,1,0.007
73321,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.125
73509,0.806,0.0,0.0,0.0,0.161,150.434,1.522,1,1,0.148
74523,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
78080,0.804,0.0,0.0,0.0,0.068,758.16,1.585,3,1,0.141
88787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
93635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
97734,0.868,0.0,0.0,0.0,0.015,2091.112,2.0,3,1,0.106
101305,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
115530,0.8,0.0,0.0,0.0,0.016,2500.783,1.5,3,1,0.068
118688,0.844,0.0,0.0,0.0,0.049,771.425,1.5,3,1,0.149
132652,0.753,0.0,0.0,0.083,0.011,4783.706,0.918,3,-1,-0.061
135120,0.895,0.0,0.0,0.15,0.009,,1.0,1,1,0.107
160594,0.889,0.0,0.0,0.0,0.061,516.917,2.419,3,1,0.155
165826,0.792,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.132
169966,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
170244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
171617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
171878,0.943,0.0,0.0,0.0,0.026,733.639,2.522,3,1,0.146
177801,0.953,0.0,0.0,0.0,0.023,2269.158,0.918,3,1,0.074
188648,0.889,0.0,0.0,0.25,1.0,0.0,0.0,4,1,0.091
195991,0.905,0.0,0.0,0.0,0.6,56.285,1.585,1,1,0.141
205267,0.766,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.129
209183,1.0,0.0,0.0,0.0,2.0,,1.0,1,1,0.113
214463,0.851,0.0,0.0,0.0,0.07,510.855,1.585,1,1,0.156
218096,0.853,0.0,0.0,-0.067,0.073,675.336,0.918,1,1,0.117
222636,0.875,0.0,0.0,0.0,0.019,,1.0,1,1,0.159
229224,1.0,0.0,0.0,0.062,0.025,1504.026,2.0,3,1,0.097
237465,0.963,0.0,0.0,0.0,0.018,1411.004,1.585,3,1,0.127
241498,1.0,0.0,0.0,0.167,0.031,,1.0,1,1,0.105
246400,1.0,0.0,0.143,0.0,0.023,683.223,1.664,3,1,0.086
248539,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
265633,0.704,0.0,0.0,0.0,0.375,138.931,0.918,1,1,0.104
280039,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
281912,0.886,0.0,0.0,0.15,1.0,65.632,1.585,1,1,0.098
294578,0.969,0.0,0.0,0.0,0.013,2532.839,1.5,3,1,0.058
300150,0.926,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.165
302273,1.0,0.0,0.0,0.0,0.011,,1.0,1,1,0.157
302934,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
302953,1.0,0.0,0.0,0.6,1.0,0.0,0.0,4,1,0.037
305094,0.88,0.0,0.0,0.35,0.051,,1.0,4,1,0.084
305246,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1,1,0.166
306851,0.897,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.164
307836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
310032,0.952,0.0,0.0,0.0,0.044,,1.0,1,1,0.162
311364,0.63,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.086
315021,1.0,0.0,0.0,0.0,0.026,1665.018,0.918,3,1,0.099
318513,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
349839,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
350598,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
352870,0.966,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.161
354077,1.0,0.0,0.0,0.111,0.017,2343.299,0.918,3,1,0.034
354376,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
359140,0.927,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.165
359755,0.962,0.0,0.0,0.0,0.016,,1.0,1,1,0.158
360323,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
361322,0.877,0.0,0.0,-0.125,2.0,,1.0,1,1,0.08
373132,0.944,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.165
377859,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
385983,0.87,0.0,0.0,0.025,0.019,1775.233,1.5,3,1,0.122
387046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
387048,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
392283,0.913,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.166
400595,1.0,0.0,0.0,0.0,0.017,2835.465,1.585,3,1,0.031
402843,0.857,0.0,0.0,0.0,4.0,0.521,0.811,1,1,0.058
404947,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
407874,0.938,0.0,0.0,0.0,2.0,,1.0,1,1,0.119
411073,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6,-1,-0.038
412475,0.875,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.162
412605,0.95,0.0,0.0,0.0,3.0,14.605,1.585,1,1,0.079
